cycle	biomass	PET	ethilene_glycol	terephtalate	PHA
392.0	0.53745049318	0.0	0.0	0.0	2.0160810131
393.0	0.53745049318	0.0	0.0	0.0	2.0160810131
394.0	0.53745049318	0.0	0.0	0.0	2.0160810131
395.0	0.53745049318	0.0	0.0	0.0	2.0160810131
396.0	0.53745049318	0.0	0.0	0.0	2.0160810131
397.0	0.53745049318	0.0	0.0	0.0	2.0160810131
398.0	0.53745049318	0.0	0.0	0.0	2.0160810131
399.0	0.53745049318	0.0	0.0	0.0	2.0160810131
400.0	0.53745049318	0.0	0.0	0.0	2.0160810131
401.0	0.53745049318	0.0	0.0	0.0	2.0160810131
402.0	0.53745049318	0.0	0.0	0.0	2.0160810131
403.0	0.53745049318	0.0	0.0	0.0	2.0160810131
404.0	0.53745049318	0.0	0.0	0.0	2.0160810131
405.0	0.53745049318	0.0	0.0	0.0	2.0160810131
406.0	0.53745049318	0.0	0.0	0.0	2.0160810131
407.0	0.53745049318	0.0	0.0	0.0	2.0160810131
408.0	0.53745049318	0.0	0.0	0.0	2.0160810131
409.0	0.53745049318	0.0	0.0	0.0	2.0160810131
410.0	0.53745049318	0.0	0.0	0.0	2.0160810131
411.0	0.53745049318	0.0	0.0	0.0	2.0160810131
412.0	0.53745049318	0.0	0.0	0.0	2.0160810131
413.0	0.53745049318	0.0	0.0	0.0	2.0160810131
414.0	0.53745049318	0.0	0.0	0.0	2.0160810131
415.0	0.53745049318	0.0	0.0	0.0	2.0160810131
416.0	0.53745049318	0.0	0.0	0.0	2.0160810131
417.0	0.53745049318	0.0	0.0	0.0	2.0160810131
418.0	0.53745049318	0.0	0.0	0.0	2.0160810131
419.0	0.53745049318	0.0	0.0	0.0	2.0160810131
420.0	0.53745049318	0.0	0.0	0.0	2.0160810131
421.0	0.53745049318	0.0	0.0	0.0	2.0160810131
422.0	0.53745049318	0.0	0.0	0.0	2.0160810131
423.0	0.53745049318	0.0	0.0	0.0	2.0160810131
